New Shipment ID,Old Shipment ID,Original Parcel Type
53551,FOX0119852,LTL
53552,9.18E+14,Parcel
53553,2.78E+14,Parcel
53553,2.78E+14,Parcel
53553,2.78E+14,Parcel
53553,2.78E+14,Parcel
53554,9.18E+14,Parcel
53554,9.18E+14,Parcel
53554,9.18E+14,Parcel
53555,9.18E+14,Parcel
53556,9.18E+14,Parcel
53557,6.59E+11,Parcel
53558,6.82E+11,Parcel
53559,6.82E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53560,6.59E+11,Parcel
53561,9.18E+14,Parcel
53561,9.18E+14,Parcel
53562,FOX0128213,LTL
53563,6.59E+11,Parcel
53564,9.18E+14,Parcel
53564,9.18E+14,Parcel
53564,9.18E+14,Parcel
53565,6.82E+11,Parcel
53565,6.82E+11,Parcel
53566,9.18E+14,Parcel
53567,9.18E+14,Parcel
53567,9.18E+14,Parcel
53567,9.18E+14,Parcel
53567,9.18E+14,Parcel
53567,9.18E+14,Parcel
53568,9.18E+14,Parcel
53569,9.18E+14,Parcel
53569,9.18E+14,Parcel
53569,9.18E+14,Parcel
53570,9.18E+14,Parcel
53570,9.18E+14,Parcel
53571,9.18E+14,Parcel
53572,6.82E+11,Parcel
53573,9.18E+14,Parcel
53573,9.18E+14,Parcel
53574,9.18E+14,Parcel
53574,9.18E+14,Parcel
53575,6.59E+11,Parcel
53576,9.18E+14,Parcel
53577,9.18E+14,Parcel
53577,9.18E+14,Parcel
53577,9.18E+14,Parcel
53577,9.18E+14,Parcel
53578,9.18E+14,Parcel
53579,FOX0120296,LTL
53580,9.18E+14,Parcel
53580,9.18E+14,Parcel
53580,9.18E+14,Parcel
53580,9.18E+14,Parcel
53580,9.18E+14,Parcel
53581,6.82E+11,Parcel
53582,9.18E+14,Parcel
53583,6.59E+11,Parcel
53584,2.78E+14,Parcel
53585,9.18E+14,Parcel
53586,FOX0122574,LTL
53587,6.82E+11,Parcel
53588,9.18E+14,Parcel
53589,9.18E+14,Parcel
53590,9.18E+14,Parcel
53590,9.18E+14,Parcel
53591,FOX0120805,LTL
53592,9.18E+14,Parcel
53593,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53594,6.59E+11,Parcel
53595,9.18E+14,Parcel
53595,9.18E+14,Parcel
53595,9.18E+14,Parcel
53595,9.18E+14,Parcel
53595,9.18E+14,Parcel
53595,9.18E+14,Parcel
53595,9.18E+14,Parcel
53595,9.18E+14,Parcel
53595,9.18E+14,Parcel
53596,9.18E+14,Parcel
53597,6.82E+11,Parcel
53598,6.59E+11,Parcel
53598,6.59E+11,Parcel
53599,9.18E+14,Parcel
53600,6.82E+11,Parcel
53600,6.82E+11,Parcel
53600,6.82E+11,Parcel
53601,FOX0122426,LTL
53602,9.18E+14,Parcel
53602,9.18E+14,Parcel
53603,FOX0124720,LTL
53604,FOX0117834,LTL
53605,9.18E+14,Parcel
53605,9.18E+14,Parcel
53606,6.82E+11,Parcel
53607,142325785,LTL
53608,9.18E+14,Parcel
53609,9.18E+14,Parcel
53610,9.18E+14,Parcel
53611,9.18E+14,Parcel
53611,9.18E+14,Parcel
53611,9.18E+14,Parcel
53611,9.18E+14,Parcel
53611,9.18E+14,Parcel
53611,9.18E+14,Parcel
53612,6.59E+11,Parcel
53613,9.18E+14,Parcel
53614,FOX0126082,LTL
53615,FOX0125736,LTL
53616,6.59E+11,Parcel
53617,FOX0128827,LTL
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,1.01E+11,LTL
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53618,2.78E+14,Parcel
53619,2.78E+14,Parcel
53619,2.78E+14,Parcel
53619,2.78E+14,Parcel
53619,2.78E+14,Parcel
53619,2.78E+14,Parcel
53619,2.78E+14,Parcel
53619,2.78E+14,Parcel
53619,2.78E+14,Parcel
53619,2.78E+14,Parcel
53619,2.78E+14,Parcel
53620,9.18E+14,Parcel
53621,2.78E+14,Parcel
53622,9.18E+14,Parcel
53623,FOX0121020,LTL
53624,FOX0124942,LTL
53625,9.18E+14,Parcel
53625,9.18E+14,Parcel
53626,9.18E+14,Parcel
53627,9.18E+14,Parcel
53627,9.18E+14,Parcel
53628,9.18E+14,Parcel
53629,9.18E+14,Parcel
53629,9.18E+14,Parcel
53629,9.18E+14,Parcel
53629,9.18E+14,Parcel
53630,6.59E+11,Parcel
53631,6.82E+11,Parcel
53632,6.82E+11,Parcel
53633,9.18E+14,Parcel
53634,9.18E+14,Parcel
53635,9.18E+14,Parcel
53636,9.18E+14,Parcel
53637,1.01E+11,LTL
53638,9.18E+14,Parcel
53638,9.18E+14,Parcel
53639,6.59E+11,Parcel
53639,6.59E+11,Parcel
53640,9.18E+14,Parcel
53640,9.18E+14,Parcel
53641,6.82E+11,Parcel
53641,6.82E+11,Parcel
53641,6.82E+11,Parcel
53641,6.82E+11,Parcel
53641,6.82E+11,Parcel
53641,6.82E+11,Parcel
53641,6.82E+11,Parcel
53642,6.82E+11,Parcel
53643,6.82E+11,Parcel
53644,9.18E+14,Parcel
53645,6.82E+11,Parcel
53646,9.18E+14,Parcel
53647,9.18E+14,Parcel
53648,FOX0116931,LTL
53649,9.18E+14,Parcel
53650,2.78E+14,Parcel
53651,9.18E+14,Parcel
53651,9.18E+14,Parcel
53651,9.18E+14,Parcel
53651,9.18E+14,Parcel
53651,9.18E+14,Parcel
53651,9.18E+14,Parcel
53651,9.18E+14,Parcel
53651,9.18E+14,Parcel
53652,FOX0118354,LTL
53653,9.18E+14,Parcel
53654,9.18E+14,Parcel
53655,6.59E+11,Parcel
53656,9.18E+14,Parcel
53657,9.18E+14,Parcel
53657,9.18E+14,Parcel
53658,6.59E+11,Parcel
53658,6.59E+11,Parcel
53659,FOX0128558,LTL
53660,9.18E+14,Parcel
53660,9.18E+14,Parcel
53661,9.18E+14,Parcel
53662,6.82E+11,Parcel
53662,6.82E+11,Parcel
53663,FOX0127971,LTL
53664,9.18E+14,Parcel
53665,9.18E+14,Parcel
53665,9.18E+14,Parcel
53666,6.59E+11,Parcel
53666,6.59E+11,Parcel
53667,9.18E+14,Parcel
53668,9.18E+14,Parcel
53669,9.18E+14,Parcel
53670,9.18E+14,Parcel
53670,9.18E+14,Parcel
53670,9.18E+14,Parcel
53670,9.18E+14,Parcel
53670,9.18E+14,Parcel
53670,9.18E+14,Parcel
53670,9.18E+14,Parcel
53670,9.18E+14,Parcel
53671,9.18E+14,Parcel
53672,9.18E+14,Parcel
53673,9.18E+14,Parcel
53673,9.18E+14,Parcel
53673,9.18E+14,Parcel
53673,9.18E+14,Parcel
53673,9.18E+14,Parcel
53673,9.18E+14,Parcel
53674,9.18E+14,Parcel
53675,FOX0112561,LTL
53676,6.59E+11,Parcel
53677,6.59E+11,Parcel
53678,9.18E+14,Parcel
53679,FOX0121255,LTL
53680,9.18E+14,Parcel
53681,9.18E+14,Parcel
53682,6.82E+11,Parcel
53682,6.82E+11,Parcel
53683,9.18E+14,Parcel
53684,FOX0115423,LTL
53685,9.18E+14,Parcel
53686,9.18E+14,Parcel
53686,9.18E+14,Parcel
53686,9.18E+14,Parcel
53687,FOX0117283,LTL
53688,FOX0118179,LTL
53689,2.78E+14,Parcel
53690,9.18E+14,Parcel
53691,9.18E+14,Parcel
53691,9.18E+14,Parcel
53691,9.18E+14,Parcel
53691,9.18E+14,Parcel
53692,9.18E+14,Parcel
53693,FOX0127903,LTL
53694,9.18E+14,Parcel
53694,9.18E+14,Parcel
53695,6.59E+11,Parcel
53696,9.18E+14,Parcel
53696,9.18E+14,Parcel
53696,9.18E+14,Parcel
53696,9.18E+14,Parcel
53696,9.18E+14,Parcel
53696,9.18E+14,Parcel
53696,9.18E+14,Parcel
53697,6.59E+11,Parcel
53698,6.59E+11,Parcel
53699,FOX0118823,LTL
53700,9.18E+14,Parcel
53701,6.59E+11,Parcel
53702,9.18E+14,Parcel
53703,9.18E+14,Parcel
53704,FOX0116787,LTL
53704,9.18E+14,Parcel
53705,FOX0117617,LTL
53706,9.18E+14,Parcel
53706,9.18E+14,Parcel
53706,9.18E+14,Parcel
53706,9.18E+14,Parcel
53706,9.18E+14,Parcel
53706,9.18E+14,Parcel
53706,9.18E+14,Parcel
53706,9.18E+14,Parcel
53706,9.18E+14,Parcel
53706,9.18E+14,Parcel
53707,9.18E+14,Parcel
53707,9.18E+14,Parcel
53707,9.18E+14,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53708,6.59E+11,Parcel
53709,9.18E+14,Parcel
53710,9.18E+14,Parcel
53711,9.18E+14,Parcel
53712,FOX0127087,LTL
53713,9.18E+14,Parcel
53714,FOX0123434,LTL
53715,FOX0123448,LTL
53716,143102464,LTL
53717,FOX0117497,LTL
53718,FOX0117891,LTL
53719,FOX0117890,LTL
53720,9.18E+14,Parcel
53721,9.18E+14,Parcel
53722,9.18E+14,Parcel
53723,9.18E+14,Parcel
53724,9.18E+14,Parcel
53725,9.18E+14,Parcel
53726,9.18E+14,Parcel
53727,9.18E+14,Parcel
53727,9.18E+14,Parcel
53728,FOX0126793,LTL
53729,9.18E+14,Parcel
53729,9.18E+14,Parcel
53729,9.18E+14,Parcel
53729,9.18E+14,Parcel
53729,9.18E+14,Parcel
53729,9.18E+14,Parcel
53729,9.18E+14,Parcel
53730,6.59E+11,Parcel
53731,9.18E+14,Parcel
53732,9.18E+14,Parcel
53733,FOX0116655,LTL
53734,FOX0127516,LTL
53735,6.59E+11,Parcel
53736,FOX0124320,LTL
53737,FOX0124142,LTL
53737,1.01E+11,LTL
53738,9.18E+14,Parcel
53739,9.18E+14,Parcel
53740,6.82E+11,Parcel
53741,6.82E+11,Parcel
53741,6.82E+11,Parcel
53741,6.82E+11,Parcel
53741,6.82E+11,Parcel
53742,9.18E+14,Parcel
53743,9.18E+14,Parcel
53743,9.18E+14,Parcel
53744,9.18E+14,Parcel
53745,FOX0121097,LTL
53746,FOX0121062,LTL
53747,6.59E+11,Parcel
53748,6.59E+11,Parcel
53749,6.59E+11,Parcel
53750,9.18E+14,Parcel
53750,9.18E+14,Parcel
53751,9.18E+14,Parcel
53751,9.18E+14,Parcel
53751,9.18E+14,Parcel
53751,9.18E+14,Parcel
53751,9.18E+14,Parcel
53751,9.18E+14,Parcel
53751,9.18E+14,Parcel
53751,9.18E+14,Parcel
53752,9.18E+14,Parcel
53753,6.59E+11,Parcel
53753,6.59E+11,Parcel
53754,9.18E+14,Parcel
53754,9.18E+14,Parcel
53755,9.18E+14,Parcel
53756,FOX0127473,LTL
53757,FOX0127503,LTL
53758,6.82E+11,Parcel
53759,9.18E+14,Parcel
53760,FOX0128336,LTL
53761,9.18E+14,Parcel
53762,9.18E+14,Parcel
53763,9.18E+14,Parcel
53763,9.18E+14,Parcel
53763,9.18E+14,Parcel
53763,9.18E+14,Parcel
53763,9.18E+14,Parcel
53763,9.18E+14,Parcel
53764,FOX0117165,LTL
53765,FOX0119262,LTL
53766,9.18E+14,Parcel
53767,9.18E+14,Parcel
53768,143421385,LTL
53769,FOX0128180,LTL
53769,FOX0128137,LTL
53770,9.18E+14,Parcel
53771,9.18E+14,Parcel
53772,9.18E+14,Parcel
53772,9.18E+14,Parcel
53772,9.18E+14,Parcel
53773,FOX0119437,LTL
53774,FOX0119666,LTL
53775,9.18E+14,Parcel
53776,9.18E+14,Parcel
53777,6.59E+11,Parcel
53778,9.18E+14,Parcel
53779,9.18E+14,Parcel
53779,9.18E+14,Parcel
53780,6.82E+11,Parcel
53780,6.82E+11,Parcel
53781,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53782,9.18E+14,Parcel
53783,6.82E+11,Parcel
53783,6.82E+11,Parcel
53784,9.18E+14,Parcel
53784,9.18E+14,Parcel
53785,FOX0118203,LTL
53786,9.18E+14,Parcel
53786,9.18E+14,Parcel
53786,9.18E+14,Parcel
53786,9.18E+14,Parcel
53786,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53787,9.18E+14,Parcel
53788,9.18E+14,Parcel
53789,9.18E+14,Parcel
53790,9.18E+14,Parcel
53790,9.18E+14,Parcel
53790,9.18E+14,Parcel
53790,9.18E+14,Parcel
53790,9.18E+14,Parcel
53790,9.18E+14,Parcel
53790,9.18E+14,Parcel
53790,9.18E+14,Parcel
53790,9.18E+14,Parcel
53790,9.18E+14,Parcel
53791,6.82E+11,Parcel
53792,9.18E+14,Parcel
53793,9.18E+14,Parcel
53793,9.18E+14,Parcel
53793,9.18E+14,Parcel
53793,9.18E+14,Parcel
53793,9.18E+14,Parcel
53793,9.18E+14,Parcel
53794,9.18E+14,Parcel
53794,9.18E+14,Parcel
53794,9.18E+14,Parcel
53794,9.18E+14,Parcel
53794,9.18E+14,Parcel
53794,9.18E+14,Parcel
53795,6.82E+11,Parcel
53796,9.18E+14,Parcel
53797,9.18E+14,Parcel
53798,6.82E+11,Parcel
53799,FOX0125015,LTL
53800,6.82E+11,Parcel
53801,9.18E+14,Parcel
53802,9.18E+14,Parcel
53802,9.18E+14,Parcel
53803,6.59E+11,Parcel
53804,9.18E+14,Parcel
53804,9.18E+14,Parcel
53805,9.18E+14,Parcel
53805,9.18E+14,Parcel
53805,9.18E+14,Parcel
53806,9.18E+14,Parcel
53806,9.18E+14,Parcel
53807,9.18E+14,Parcel
53808,9.18E+14,Parcel
53809,9.18E+14,Parcel
53810,9.18E+14,Parcel
53811,FOX0123612,LTL
53812,9.18E+14,Parcel
53812,9.18E+14,Parcel
53812,9.18E+14,Parcel
53812,9.18E+14,Parcel
53812,9.18E+14,Parcel
53813,9.18E+14,Parcel
53813,9.18E+14,Parcel
53813,9.18E+14,Parcel
53813,9.18E+14,Parcel
53814,9.18E+14,Parcel
53815,9.18E+14,Parcel
53815,9.18E+14,Parcel
53816,6.82E+11,Parcel
53817,FOX0125391,LTL
53818,9.18E+14,Parcel
53819,1.01E+11,LTL
53820,1.01E+11,LTL
53821,6.59E+11,Parcel
53822,6.82E+11,Parcel
53822,6.82E+11,Parcel
53823,9.18E+14,Parcel
53824,9.18E+14,Parcel
53824,9.18E+14,Parcel
53824,9.18E+14,Parcel
53824,9.18E+14,Parcel
53824,9.18E+14,Parcel
53825,9.18E+14,Parcel
53826,9.18E+14,Parcel
53827,9.18E+14,Parcel
53828,9.18E+14,Parcel
53828,9.18E+14,Parcel
53829,FOX0121655,LTL
53830,9.18E+14,Parcel
53831,6.82E+11,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53832,9.18E+14,Parcel
53833,9.18E+14,Parcel
53833,9.18E+14,Parcel
53833,9.18E+14,Parcel
53833,9.18E+14,Parcel
53833,9.18E+14,Parcel
53833,9.18E+14,Parcel
53834,9.18E+14,Parcel
53835,6.82E+11,Parcel
53835,6.82E+11,Parcel
53835,6.82E+11,Parcel
53836,9.18E+14,Parcel
53836,9.18E+14,Parcel
53836,9.18E+14,Parcel
53836,9.18E+14,Parcel
53836,9.18E+14,Parcel
53836,9.18E+14,Parcel
53836,9.18E+14,Parcel
53836,9.18E+14,Parcel
53837,FOX0115234,LTL
53837,FOX0115223,LTL
53838,FOX0115229,LTL
53839,FOX0114624,LTL
53840,FOX0117247,LTL
53841,9.18E+14,Parcel
53842,FOX0113401,LTL
53843,9.18E+14,Parcel
53844,9.18E+14,Parcel
53845,6.82E+11,Parcel
53846,FOX0127946,LTL
53847,9.18E+14,Parcel
53847,9.18E+14,Parcel
53847,9.18E+14,Parcel
53847,9.18E+14,Parcel
53847,9.18E+14,Parcel
53848,9.18E+14,Parcel
53849,9.18E+14,Parcel
53850,6.59E+11,Parcel
53851,6.82E+11,Parcel
53852,6.59E+11,Parcel
53852,6.59E+11,Parcel
53852,6.59E+11,Parcel
53852,6.59E+11,Parcel
53852,6.59E+11,Parcel
53852,6.59E+11,Parcel
53852,6.59E+11,Parcel
53852,6.59E+11,Parcel
53852,6.59E+11,Parcel
53852,6.59E+11,Parcel
53853,2.78E+14,Parcel
53853,2.78E+14,Parcel
53853,2.78E+14,Parcel
53853,2.78E+14,Parcel
53854,9.18E+14,Parcel
53855,9.18E+14,Parcel
53855,9.18E+14,Parcel
53855,9.18E+14,Parcel
53855,9.18E+14,Parcel
53855,9.18E+14,Parcel
53855,9.18E+14,Parcel
53856,6.59E+11,Parcel
53857,9.18E+14,Parcel
53858,2.78E+14,Parcel
53859,2.78E+14,Parcel
53859,2.78E+14,Parcel
53860,6.82E+11,Parcel
53861,FOX0118588,LTL
53862,FOX0120978,LTL
53863,9.18E+14,Parcel
53864,9.18E+14,Parcel
53864,9.18E+14,Parcel
53865,6.59E+11,Parcel
53865,6.59E+11,Parcel
53865,6.59E+11,Parcel
53865,6.59E+11,Parcel
53866,6.59E+11,Parcel
53867,9.18E+14,Parcel
53868,6.59E+11,Parcel
53869,6.82E+11,Parcel
53870,9.18E+14,Parcel
53870,9.18E+14,Parcel
53871,9.18E+14,Parcel
53872,9.18E+14,Parcel
53872,9.18E+14,Parcel
53873,9.18E+14,Parcel
53873,9.18E+14,Parcel
53873,9.18E+14,Parcel
53873,9.18E+14,Parcel
53873,9.18E+14,Parcel
53873,9.18E+14,Parcel
53874,9.18E+14,Parcel
53875,9.18E+14,Parcel
53876,9.18E+14,Parcel
53877,9.18E+14,Parcel
53878,9.18E+14,Parcel
53878,9.18E+14,Parcel
53878,9.18E+14,Parcel
53879,FOX0116785,LTL
53880,1.01E+11,LTL
53881,6.82E+11,Parcel
53882,9.18E+14,Parcel
53883,9.18E+14,Parcel
53884,9.18E+14,Parcel
53885,6.82E+11,Parcel
53886,FOX0113614,LTL
53887,FOX0125378,LTL
53888,9.18E+14,Parcel
53888,9.18E+14,Parcel
53889,FOX0128328,LTL
53890,FOX0123586,LTL
53891,6.82E+11,Parcel
53892,6.82E+11,Parcel
53893,9.18E+14,Parcel
53893,9.18E+14,Parcel
53893,9.18E+14,Parcel
53893,9.18E+14,Parcel
53894,9.18E+14,Parcel
53895,FOX0118007,LTL
53896,9.18E+14,Parcel
53897,9.18E+14,Parcel
53898,FOX0119078,LTL
53899,9.18E+14,Parcel
53900,6.82E+11,Parcel
53901,FOX0116041,LTL
53902,9.18E+14,Parcel
53902,9.18E+14,Parcel
53902,9.18E+14,Parcel
53903,9.18E+14,Parcel
53903,9.18E+14,Parcel
53904,6.59E+11,Parcel
53904,6.59E+11,Parcel
53904,6.59E+11,Parcel
53904,6.59E+11,Parcel
53905,9.18E+14,Parcel
53905,9.18E+14,Parcel
53906,FOX0119180,LTL
53907,2.78E+14,Parcel
53908,6.59E+11,Parcel
53909,6.82E+11,Parcel
53909,6.82E+11,Parcel
53909,6.82E+11,Parcel
53909,6.82E+11,Parcel
53909,6.82E+11,Parcel
53910,6.82E+11,Parcel
53911,6.82E+11,Parcel
53911,6.82E+11,Parcel
53911,6.82E+11,Parcel
53912,6.82E+11,Parcel
53913,FOX0126530,LTL
53914,9.18E+14,Parcel
53915,FOX0112546,LTL
53916,9.18E+14,Parcel
53916,9.18E+14,Parcel
53916,9.18E+14,Parcel
53917,9.18E+14,Parcel
53918,9.18E+14,Parcel
53919,9.18E+14,Parcel
53920,9.18E+14,Parcel
53920,9.18E+14,Parcel
53920,9.18E+14,Parcel
53920,9.18E+14,Parcel
53920,9.18E+14,Parcel
53921,9.18E+14,Parcel
53922,9.18E+14,Parcel
53922,9.18E+14,Parcel
53923,9.18E+14,Parcel
53923,9.18E+14,Parcel
53924,9.18E+14,Parcel
53925,9.18E+14,Parcel
53926,6.82E+11,Parcel
53927,9.18E+14,Parcel
53928,9.18E+14,Parcel
53928,9.18E+14,Parcel
53929,9.18E+14,Parcel
53929,9.18E+14,Parcel
53930,FOX0126794,LTL
53931,9.18E+14,Parcel
53932,FOX0120623,LTL
53933,FOX0120624,LTL
53934,FOX0120625,LTL
53935,9.18E+14,Parcel
53935,9.18E+14,Parcel
53935,9.18E+14,Parcel
53935,9.18E+14,Parcel
53936,FOX0122407,LTL
53937,9.18E+14,Parcel
53937,9.18E+14,Parcel
53938,6.82E+11,Parcel
53939,6.59E+11,Parcel
53940,9.18E+14,Parcel
53940,9.18E+14,Parcel
53940,9.18E+14,Parcel
53940,9.18E+14,Parcel
53940,9.18E+14,Parcel
53940,9.18E+14,Parcel
53940,9.18E+14,Parcel
53940,9.18E+14,Parcel
53940,9.18E+14,Parcel
53940,9.18E+14,Parcel
53941,FOX0114260,LTL
53942,6.82E+11,Parcel
53943,9.18E+14,Parcel
53943,9.18E+14,Parcel
53943,9.18E+14,Parcel
53943,9.18E+14,Parcel
53943,9.18E+14,Parcel
53944,FOX0129218,LTL
53945,FOX0119222,LTL
53946,6.59E+11,Parcel
53947,9.18E+14,Parcel
53948,9.18E+14,Parcel
53949,FOX0119308,LTL
53950,6.59E+11,Parcel
53950,6.59E+11,Parcel
53950,6.59E+11,Parcel
53951,9.18E+14,Parcel
53952,9.18E+14,Parcel
53952,9.18E+14,Parcel
53953,9.18E+14,Parcel
53953,9.18E+14,Parcel
53953,9.18E+14,Parcel
53953,9.18E+14,Parcel
53953,9.18E+14,Parcel
53953,9.18E+14,Parcel
53953,9.18E+14,Parcel
53953,9.18E+14,Parcel
53954,FOX0119911,LTL
53955,FOX0118280,LTL
53956,9.18E+14,Parcel
53956,9.18E+14,Parcel
53957,9.18E+14,Parcel
53958,9.18E+14,Parcel
53958,9.18E+14,Parcel
53959,FOX0116462,LTL
53960,6.59E+11,Parcel
53961,9.18E+14,Parcel
53961,9.18E+14,Parcel
53962,6.59E+11,Parcel
53962,6.59E+11,Parcel
53963,9.18E+14,Parcel
53964,9.18E+14,Parcel
53964,9.18E+14,Parcel
53964,9.18E+14,Parcel
53965,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53966,2.78E+14,Parcel
53967,9.18E+14,Parcel
53967,9.18E+14,Parcel
53967,9.18E+14,Parcel
53967,9.18E+14,Parcel
53968,6.82E+11,Parcel
53969,9.18E+14,Parcel
53969,9.18E+14,Parcel
53970,FOX0126061,LTL
53971,6.59E+11,Parcel
53971,6.59E+11,Parcel
53972,6.59E+11,Parcel
53973,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53974,9.18E+14,Parcel
53975,9.18E+14,Parcel
53975,9.18E+14,Parcel
53976,9.18E+14,Parcel
53977,9.18E+14,Parcel
53977,9.18E+14,Parcel
53978,9.18E+14,Parcel
53979,9.18E+14,Parcel
53980,FOX0129151,LTL
53980,FOX0129133,LTL
53980,FOX0129194,LTL
53980,FOX0129154,LTL
53980,FOX0129248,LTL
